iteration,crossValRegressionError,A,B,C,D
0,0.8984442491431854,0.17172283684725967,-0.0003762854744911075,-0.21044334264492826,0.19948062078138065
0,0.8984428116329619,0.17172321599215262,-0.0003762854744911075,-0.21044334264492826,0.1994809999262736
0,0.8984413741250382,0.17172359513674226,-0.0003762854744911075,-0.21044334264492826,0.19948137907086325
0,0.8984399366194146,0.1717239742810286,-0.0003762854744911075,-0.21044334264492826,0.19948175821514957
0,0.8984384991160911,0.1717243534250116,-0.0003762854744911075,-0.21044334264492826,0.1994821373591326
0,0.8984370616150676,0.1717247325686913,-0.0003762854744911075,-0.21044334264492826,0.1994825165028123
0,0.898435624116344,0.1717251117120677,-0.0003762854744911075,-0.21044334264492826,0.19948289564618868
0,0.8984341866199202,0.17172549085514077,-0.0003762854744911075,-0.21044334264492826,0.19948327478926176
0,0.8984327491257967,0.17172586999791054,-0.0003762854744911075,-0.21044334264492826,0.19948365393203152
0,0.8984313116339733,0.17172624914037699,-0.0003762854744911075,-0.21044334264492826,0.19948403307449797
0,0.8984298741444495,0.17172662828254012,-0.0003762854744911075,-0.21044334264492826,0.1994844122166611
0,0.8984284366572257,0.17172700742439995,-0.0003762854744911075,-0.21044334264492826,0.19948479135852093
0,0.8984269991723022,0.17172738656595646,-0.0003762854744911075,-0.21044334264492826,0.19948517050007744
0,0.8984255616896786,0.17172776570720966,-0.0003762854744911075,-0.21044334264492826,0.19948554964133064
0,0.8984241242093547,0.17172814484815954,-0.0003762854744911075,-0.21044334264492826,0.19948592878228052
0,0.8984226867313309,0.17172852398880611,-0.0003762854744911075,-0.21044334264492826,0.1994863079229271
0,0.8984212492556072,0.17172890312914937,-0.0003762854744911075,-0.21044334264492826,0.19948668706327036
0,0.8984198117821833,0.17172928226918932,-0.0003762854744911075,-0.21044334264492826,0.1994870662033103
0,0.8984183743110594,0.17172966140892595,-0.0003762854744911075,-0.21044334264492826,0.19948744534304694
0,0.8984169368422353,0.17173004054835928,-0.0003762854744911075,-0.21044334264492826,0.19948782448248026
0,0.8984154993757115,0.17173041968748928,-0.0003762854744911075,-0.21044334264492826,0.19948820362161027
0,0.8984140619114875,0.17173079882631598,-0.0003762854744911075,-0.21044334264492826,0.19948858276043696
0,0.8984126244495634,0.17173117796483936,-0.0003762854744911075,-0.21044334264492826,0.19948896189896034
0,0.8984111869899392,0.17173155710305943,-0.0003762854744911075,-0.21044334264492826,0.1994893410371804
0,0.898409749532615,0.17173193624097619,-0.0003762854744911075,-0.21044334264492826,0.19948972017509717
0,0.8984083120775909,0.17173231537858963,-0.0003762854744911075,-0.21044334264492826,0.1994900993127106
0,0.8984068746248665,0.17173269451589976,-0.0003762854744911075,-0.21044334264492826,0.19949047845002074
0,0.898405437174442,0.17173307365290658,-0.0003762854744911075,-0.21044334264492826,0.19949085758702756
0,0.8984039997263176,0.1717334527896101,-0.0003762854744911075,-0.21044334264492826,0.1994912367237311
0,0.898402562280493,0.17173383192601033,-0.0003762854744911075,-0.21044334264492826,0.1994916158601313
0,0.8984011248369683,0.17173421106210723,-0.0003762854744911075,-0.21044334264492826,0.19949199499622822
0,0.8983996873957435,0.17173459019790083,-0.0003762854744911075,-0.21044334264492826,0.1994923741320218
0,0.8983982499568186,0.1717349693333911,-0.0003762854744911075,-0.21044334264492826,0.1994927532675121
0,0.8983968125201937,0.17173534846857808,-0.0003762854744911075,-0.21044334264492826,0.19949313240269906
0,0.8983953750858686,0.17173572760346173,-0.0003762854744911075,-0.21044334264492826,0.1994935115375827
0,0.8983939376538436,0.1717361067380421,-0.0003762854744911075,-0.21044334264492826,0.19949389067216308
0,0.8983925002241183,0.17173648587231916,-0.0003762854744911075,-0.21044334264492826,0.19949426980644014
0,0.8983910627966929,0.1717368650062929,-0.0003762854744911075,-0.21044334264492826,0.19949464894041388
0,0.8983896253715672,0.17173724413996333,-0.0003762854744911075,-0.21044334264492826,0.1994950280740843
0,0.8983881879487418,0.17173762327333045,-0.0003762854744911075,-0.21044334264492826,0.19949540720745143
0,0.8983867505282161,0.17173800240639428,-0.0003762854744911075,-0.21044334264492826,0.19949578634051526
0,0.8983853131099903,0.1717383815391548,-0.0003762854744911075,-0.21044334264492826,0.19949616547327578
0,0.8983838756940642,0.171738760671612,-0.0003762854744911075,-0.21044334264492826,0.199496544605733
0,0.8983824382804381,0.1717391398037659,-0.0003762854744911075,-0.21044334264492826,0.19949692373788688
0,0.8983810008691119,0.1717395189356165,-0.0003762854744911075,-0.21044334264492826,0.1994973028697375
0,0.8983795634600853,0.1717398980671638,-0.0003762854744911075,-0.21044334264492826,0.1994976820012848
0,0.8983781260533586,0.1717402771984078,-0.0003762854744911075,-0.21044334264492826,0.19949806113252877
0,0.898376688648932,0.17174065632934848,-0.0003762854744911075,-0.21044334264492826,0.19949844026346947
0,0.8983752512468051,0.17174103545998587,-0.0003762854744911075,-0.21044334264492826,0.19949881939410685
0,0.898373813846978,0.17174141459031994,-0.0003762854744911075,-0.21044334264492826,0.19949919852444092
0,0.8983723764494509,0.1717417937203507,-0.0003762854744911075,-0.21044334264492826,0.19949957765447168
0,0.8983709390542235,0.17174217285007817,-0.0003762854744911075,-0.21044334264492826,0.19949995678419916
0,0.8983695016612959,0.17174255197950233,-0.0003762854744911075,-0.21044334264492826,0.19950033591362332
0,0.8983680642706683,0.17174293110862318,-0.0003762854744911075,-0.21044334264492826,0.19950071504274416
0,0.8983666268823406,0.17174331023744074,-0.0003762854744911075,-0.21044334264492826,0.19950109417156173
0,0.8983651894963125,0.171743689365955,-0.0003762854744911075,-0.21044334264492826,0.19950147330007598
0,0.8983637521125842,0.17174406849416593,-0.0003762854744911075,-0.21044334264492826,0.1995018524282869
0,0.8983623147311559,0.17174444762207358,-0.0003762854744911075,-0.21044334264492826,0.19950223155619456
0,0.8983608773520271,0.17174482674967792,-0.0003762854744911075,-0.21044334264492826,0.1995026106837989
0,0.8983594399751982,0.17174520587697897,-0.0003762854744911075,-0.21044334264492826,0.19950298981109996
0,0.8983580026006693,0.17174558500397671,-0.0003762854744911075,-0.21044334264492826,0.1995033689380977
0,0.89835656522844,0.17174596413067114,-0.0003762854744911075,-0.21044334264492826,0.19950374806479212
0,0.8983551278585108,0.17174634325706228,-0.0003762854744911075,-0.21044334264492826,0.19950412719118327
0,0.8983536904908811,0.1717467223831501,-0.0003762854744911075,-0.21044334264492826,0.1995045063172711
0,0.8983522531255511,0.17174710150893466,-0.0003762854744911075,-0.21044334264492826,0.19950488544305564
0,0.8983508157625211,0.1717474806344159,-0.0003762854744911075,-0.21044334264492826,0.19950526456853687
0,0.8983493784017907,0.17174785975959383,-0.0003762854744911075,-0.21044334264492826,0.19950564369371482
0,0.8983479410433604,0.17174823888446847,-0.0003762854744911075,-0.21044334264492826,0.19950602281858945
0,0.8983465036872298,0.17174861800903982,-0.0003762854744911075,-0.21044334264492826,0.1995064019431608
0,0.8983450663333985,0.17174899713330785,-0.0003762854744911075,-0.21044334264492826,0.19950678106742883
0,0.8983436289818676,0.17174937625727257,-0.0003762854744911075,-0.21044334264492826,0.19950716019139356
0,0.898342191632636,0.171749755380934,-0.0003762854744911075,-0.21044334264492826,0.199507539315055
0,0.8983407542857044,0.17175013450429213,-0.0003762854744911075,-0.21044334264492826,0.19950791843841312
0,0.8983393169410726,0.17175051362734697,-0.0003762854744911075,-0.21044334264492826,0.19950829756146796
0,0.8983378795987405,0.17175089275009853,-0.0003762854744911075,-0.21044334264492826,0.1995086766842195
0,0.8983364422587079,0.17175127187254677,-0.0003762854744911075,-0.21044334264492826,0.19950905580666775
0,0.8983350049209751,0.17175165099469172,-0.0003762854744911075,-0.21044334264492826,0.1995094349288127
0,0.8983335675855423,0.17175203011653337,-0.0003762854744911075,-0.21044334264492826,0.19950981405065435
0,0.898332130252409,0.17175240923807172,-0.0003762854744911075,-0.21044334264492826,0.1995101931721927
0,0.8983306929215755,0.17175278835930677,-0.0003762854744911075,-0.21044334264492826,0.19951057229342775
0,0.8983292555930419,0.17175316748023853,-0.0003762854744911075,-0.21044334264492826,0.1995109514143595
5,2.264884263210204,0.17175667528109181,-0.0003745323093723108,-0.21043312035983108,0.1995144630589219
5,2.264774093736834,0.17176018301996623,-0.00037277914352115525,-0.21042289834832628,0.1995179746235076
5,2.2646639297528504,0.17176369069686287,-0.00037102597693915244,-0.21041267661040727,0.19952148610811848
5,2.2645537712579866,0.17176719831178278,-0.00036927280962781403,-0.21040245514606754,0.19952499751275649
5,2.2644436182519776,0.171770705864727,-0.0003675196415886516,-0.2103922339553005,0.19952850883742348
5,2.2643334707345546,0.17177421335569665,-0.0003657664728231766,-0.2103820130380996,0.1995320200821214
5,2.264223328705454,0.17177772078469275,-0.0003640133033329005,-0.21037179239445833,0.19953553124685208
5,2.2641131921644075,0.17178122815171637,-0.0003622601331193347,-0.2103615720243701,0.19953904233161746
5,2.26400306111115,0.1717847354567686,-0.0003605069621839905,-0.2103513519278284,0.19954255333641943
5,2.263892935545415,0.17178824269985046,-0.0003587537905283791,-0.21034113210482663,0.19954606426125987
5,2.263782815466936,0.17179174988096305,-0.00035700061815401176,-0.2103309125553583,0.1995495751061407
5,2.263672700875448,0.17179525700010742,-0.0003552474450623996,-0.21032069327941683,0.1995530858710638
5,2.2635625917706834,0.17179876405728464,-0.0003534942712550536,-0.21031047427699567,0.19955659655603106
5,2.2634524881523763,0.1718022710524958,-0.00035174109673348486,-0.2103002555480883,0.1995601071610444
5,2.263342390020261,0.1718057779857419,-0.00034998792149920426,-0.21029003709268812,0.19956361768610567
5,2.263232297374071,0.17180928485702404,-0.00034823474555372265,-0.21027981891078862,0.1995671281312168
5,2.2631222102135404,0.1718127916663433,-0.00034648156889855087,-0.21026960100238323,0.19957063849637968
5,2.2630121285384033,0.17181629841370072,-0.00034472839153519964,-0.2102593833674654,0.1995741487815962
5,2.2629020523483927,0.17181980509909736,-0.0003429752134651797,-0.21024916600602864,0.19957765898686827
5,2.2627919816432436,0.17182331172253432,-0.0003412220346900016,-0.21023894891806633,0.19958116911219778
5,2.2626819164226886,0.1718268182840126,-0.0003394688552111759,-0.21022873210357196,0.19958467915758663
5,2.2625718566864625,0.17183032478353333,-0.00033771567503021314,-0.21021851556253898,0.1995881891230367
5,2.2624618024342995,0.17183383122109752,-0.0003359624941486237,-0.21020829929496085,0.19959169900854987
5,2.2623517536659334,0.17183733759670627,-0.00033420931256791797,-0.210198083300831,0.19959520881412807
5,2.262241710381098,0.17184084391036064,-0.00033245613028960627,-0.2101878675801429,0.19959871853977318
5,2.262131672579527,0.17184435016206168,-0.0003307029473151988,-0.21017765213289,0.1996022281854871
5,2.2620216402609548,0.17184785635181044,-0.0003289497636462058,-0.21016743695906576,0.19960573775127172
5,2.261911613425115,0.171851362479608,-0.0003271965792841374,-0.2101572220586636,0.19960924723712892
5,2.2618015920717425,0.17185486854545542,-0.00032544339423050357,-0.21014700743167702,0.19961275664306063
5,2.2616915762005703,0.1718583745493538,-0.0003236902084868143,-0.21013679307809946,0.19961626596906873
5,2.2615815658113325,0.17186188049130416,-0.0003219370220545796,-0.21012657899792436,0.1996197752151551
5,2.261471560903764,0.17186538637130758,-0.0003201838349353092,-0.21011636519114518,0.19962328438132163
5,2.261361561477598,0.1718688921893651,-0.000318430647130513,-0.2101061516577554,0.19962679346757023
5,2.26125156753257,0.17187239794547782,-0.0003166774586417007,-0.21009593839774843,0.19963030247390282
5,2.261141579068412,0.17187590363964678,-0.000314924269470382,-0.21008572541111775,0.19963381140032127
5,2.2610315960848597,0.17187940927187303,-0.00031317107961806653,-0.21007551269785682,0.19963732024682745
5,2.2609216185816465,0.17188291484215765,-0.0003114178890862638,-0.21006530025795908,0.1996408290134233
5,2.260811646558507,0.1718864203505017,-0.0003096646978764833,-0.210055088091418,0.1996443377001107
5,2.2607016800151754,0.17188992579690623,-0.0003079115059902344,-0.21004487619822704,0.19964784630689153
5,2.260591718951385,0.17189343118137235,-0.0003061583134290266,-0.21003466457837963,0.1996513548337677
5,2.2604817633668706,0.17189693650390106,-0.00030440512019436905,-0.21002445323186925,0.19965486328074109
5,2.2603718132613664,0.17190044176449346,-0.00030265192628777107,-0.21001424215868936,0.19965837164781358
5,2.2602618686346068,0.17190394696315062,-0.00030089873171074177,-0.2100040313588334,0.1996618799349871
5,2.2601519294863257,0.17190745209987357,-0.0002991455364647903,-0.20999382083229481,0.19966538814226353
5,2.2600419958162576,0.1719109571746634,-0.0002973923405514257,-0.2099836105790671,0.19966889626964476
5,2.259932067624136,0.17191446218752116,-0.00029563914397215694,-0.20997340059914366,0.1996724043171327
5,2.259822144909696,0.17191796713844792,-0.00029388594672849293,-0.209963190892518,0.19967591228472922
5,2.2597122276726718,0.17192147202744476,-0.00029213274882194256,-0.20995298145918356,0.19967942017243623
5,2.2596023159127974,0.17192497685451272,-0.00029037955025401456,-0.2099427722991338,0.1996829279802556
5,2.259492409629807,0.17192848161965285,-0.0002886263510262177,-0.20993256341236216,0.19968643570818928
5,2.259382508823435,0.17193198632286624,-0.00028687315114006063,-0.20992235479886212,0.1996899433562391
5,2.259272613493416,0.17193549096415392,-0.000285119950597052,-0.20991214645862713,0.199693450924407
5,2.259162723639484,0.171938995543517,-0.0002833667493987003,-0.20990193839165064,0.19969695841269483
5,2.2590528392613725,0.1719425000609565,-0.000281613547546514,-0.20989173059792612,0.19970046582110454
5,2.258942960358818,0.1719460045164735,-0.0002798603450420016,-0.209881523077447,0.19970397314963798
5,2.258833086931553,0.17194950891006905,-0.00027810714188667134,-0.20987131583020677,0.19970748039829705
5,2.258723218979313,0.17195301324174422,-0.00027635393808203156,-0.20986110885619888,0.19971098756708366
5,2.258613356501832,0.17195651751150007,-0.0002746007336295905,-0.2098509021554168,0.19971449465599972
5,2.258503499498844,0.17196002171933766,-0.00027284752853085634,-0.20984069572785397,0.19971800166504708
5,2.258393647970084,0.17196352586525807,-0.0002710943227873371,-0.20983048957350384,0.19972150859422766
5,2.258283801915286,0.17196702994926236,-0.0002693411164005409,-0.2098202836923599,0.19972501544354335
5,2.2581739613341845,0.17197053397135156,-0.00026758790937197563,-0.20981007808441557,0.19972852221299603
5,2.258064126226514,0.17197403793152677,-0.00026583470170314926,-0.20979987274966433,0.1997320289025876
5,2.25795429659201,0.17197754182978903,-0.0002640814933955696,-0.20978966768809965,0.19973553551231996
5,2.257844472430406,0.17198104566613942,-0.0002623282844507445,-0.20977946289971497,0.199739042042195
5,2.2577346537414353,0.17198454944057898,-0.00026057507487018165,-0.20976925838450378,0.19974254849221462
5,2.2576248405248345,0.17198805315310878,-0.0002588218646553887,-0.2097590541424595,0.1997460548623807
5,2.257515032780337,0.17199155680372988,-0.00025706865380787324,-0.2097488501735756,0.19974956115269513
5,2.2574052305076777,0.17199506039244336,-0.0002553154423291428,-0.20973864647784557,0.19975306736315981
5,2.2572954337065916,0.17199856391925028,-0.0002535622302207049,-0.20972844305526284,0.19975657349377665
5,2.2571856423768124,0.1720020673841517,-0.00025180901748406685,-0.2097182399058209,0.19976007954454753
5,2.2570758565180746,0.17200557078714865,-0.0002500558041207361,-0.20970803702951316,0.19976358551547432
5,2.2569660761301136,0.1720090741282422,-0.00024830259013221983,-0.20969783442633314,0.19976709140655896
5,2.2568563012126637,0.17201257740743345,-0.0002465493755200253,-0.20968763209627425,0.1997705972178033
5,2.2567465317654594,0.17201608062472343,-0.0002447961602856598,-0.20967743003932998,0.19977410294920925
5,2.256636767788235,0.1720195837801132,-0.00024304294443063023,-0.2096672282554938,0.1997776086007787
5,2.2565270092807266,0.17202308687360385,-0.0002412897279564437,-0.20965702674475914,0.19978111417251354
5,2.2564172562426665,0.1720265899051964,-0.00023953651086460715,-0.2096468255071195,0.19978461966441569
5,2.2563075086737916,0.17203009287489193,-0.00023778329315662754,-0.2096366245425683,0.19978812507648702
5,2.2561977665738353,0.1720335957826915,-0.00023603007483401166,-0.209626423851099,0.1997916304087294
5,2.256088029942532,0.1720370986285962,-0.0002342768558982663,-0.2096162234327051,0.19979513566114476
5,2.255978298779618,0.17204060141260707,-0.0002325236363508982,-0.20960602328738007,0.199798640833735
5,2.2558685730848267,0.17204410413472515,-0.00023077041619341398,-0.20959582341511732,0.19980214592650197
5,2.2557588528578925,0.17204760679495154,-0.00022901719542732025,-0.20958562381591034,0.1998056509394476
5,2.2556491380985513,0.17205110939328727,-0.00022726397405412353,-0.2095754244897526,0.19980915587257375
5,2.255539428806537,0.17205461192973343,-0.0002255107520753303,-0.20956522543663758,0.19981266072588233
5,2.255429724981585,0.17205811440429106,-0.00022375752949244695,-0.2095550266565587,0.19981616549937523
5,2.2553200266234303,0.17206161681696122,-0.00022200430630697982,-0.20954482814950945,0.19981967019305436
5,2.255210333731807,0.17206511916774497,-0.00022025108252043518,-0.20953462991548327,0.19982317480692158
5,2.2551006463064494,0.1720686214566434,-0.00021849785813431925,-0.20952443195447365,0.1998266793409788
5,2.2549909643470936,0.1720721236836575,-0.00021674463315013816,-0.20951423426647403,0.19983018379522793
5,2.2548812878534736,0.17207562584878844,-0.00021499140756939803,-0.2095040368514779,0.19983368816967084
5,2.2547716168253245,0.1720791279520372,-0.00021323818139360487,-0.20949383970947869,0.19983719246430942
5,2.254661951262381,0.17208262999340485,-0.00021148495462426463,-0.20948364284046989,0.19984069667914556
5,2.2545522911643783,0.17208613197289246,-0.00020973172726288322,-0.20947344624444494,0.19984420081418117
5,2.2544426365310515,0.1720896338905011,-0.00020797849931096648,-0.20946324992139734,0.19984770486941814
5,2.2543329873621345,0.17209313574623183,-0.0002062252707700202,-0.20945305387132054,0.19985120884485832
5,2.254223343657363,0.17209663754008572,-0.00020447204164155002,-0.209442858094208,0.19985471274050365
5,2.254113705416472,0.1721001392720638,-0.00020271881192706167,-0.2094326625900532,0.19985821655635602
5,2.2540040726391966,0.17210364094216715,-0.00020096558162806068,-0.20942246735884956,0.1998617202924173
10,4.31409884729963,0.1721123116540964,-0.00019195446486226653,-0.2093700295446519,0.199870401534587
10,4.312743742317685,0.17212098157550387,-0.00018294377809705817,-0.20931760042582642,0.19987908151274103
10,4.311389071510387,0.17212965070643868,-0.00017393352142473784,-0.2092651800010184,0.1998877602270758
10,4.310034834741086,0.1721383190469499,-0.00016492369493759172,-0.2092127682688733,0.19989643767778767
10,4.30868103187317,0.17214698659708663,-0.00015591429872788986,-0.2091603652280368,0.19990511386507293
10,4.30732766277007,0.17215565335689795,-0.0001469053328878863,-0.20910797087715477,0.19991378878912788
10,4.3059747272952595,0.17216431932643292,-0.0001378967975098189,-0.20905558521487333,0.19992246245014877
10,4.304622225312258,0.17217298450574064,-0.00012888869268590952,-0.20900320823983878,0.19993113484833186
10,4.303270156684625,0.17218164889487014,-0.00011988101850836385,-0.20895083995069766,0.19993980598387331
10,4.301918521275964,0.1721903124938705,-0.00011087377506937158,-0.20889848034609665,0.19994847585696932
10,4.300567318949919,0.17219897530279077,-0.00010186696246110625,-0.2088461294246827,0.199957144467816
10,4.299216549570182,0.17220763732167998,-9.286058077572534e-05,-0.20879378718510294,0.1999658118166095
10,4.29786621300048,0.17221629855058718,-8.385463010537024e-05,-0.2087414536260047,0.19997447790354583
10,4.2965163091045895,0.17222495898956142,-7.484911054216624e-05,-0.20868912874603557,0.19998314272882112
10,4.295166837746328,0.1722336186386517,-6.584402217822257e-05,-0.20863681254384328,0.19999180629263133
10,4.293817798789553,0.17224227749790705,-5.6839365105632335e-05,-0.2085845050180758,0.20000046859517248
10,4.292469192098168,0.1722509355673765,-4.7835139416472574e-05,-0.2085322061673813,0.20000912963664053
10,4.291121017536115,0.17225959284710904,-3.8831345202804236e-05,-0.2084799159904082,0.2000177894172314
10,4.289773274967387,0.1722682493371537,-2.982798255667217e-05,-0.20842763448580504,0.20002644793714097
10,4.288425964256009,0.17227690503755946,-2.082505157010514e-05,-0.20837536165222062,0.20003510519656514
10,4.287079085266056,0.17228555994837533,-1.1822552335115822e-05,-0.20832309748830397,0.20004376119569975
10,4.285732637861642,0.1722942140696503,-2.820484943700795e-06,-0.2082708419927043,0.2000524159347406
10,4.284386621906927,0.1723028674014333,6.18115051215945e-06,-0.208218595164071,0.20006106941388346
10,4.28304103726611,0.1723115199437734,1.5182353940500509e-05,-0.20816635700105374,0.2000697216333241
10,4.281695883803436,0.17232017169671948,2.418312524937408e-05,-0.20811412750230232,0.20007837259325822
10,4.280351161383188,0.17232882266032057,3.3183464346847944e-05,-0.2080619066664668,0.20008702229388153
10,4.279006869869696,0.1723374728346256,4.218337114100599e-05,-0.2080096944921974,0.20009567073538967
10,4.2776630091273296,0.17234612221968354,5.1182845539948176e-05,-0.2079574909781446,0.20010431791797828
10,4.276319579020504,0.17235477081554332,6.0181887451790574e-05,-0.20790529612295905,0.20011296384184296
10,4.274976579413675,0.1723634186222539,6.918049678466535e-05,-0.20785310992529163,0.2001216085071793
10,4.273634010171339,0.1723720656398642,7.817867344672075e-05,-0.2078009323837934,0.20013025191418282
10,4.272291871158039,0.1723807118684232,8.717641734612112e-05,-0.20774876349711566,0.20013889406304905
10,4.270950162238356,0.17238935730797975,9.617372839104692e-05,-0.2076966032639099,0.20014753495397344
10,4.269608883276919,0.17239800195858282,0.00010517060648969467,-0.2076444516828278,0.20015617458715146
10,4.268268034138393,0.1724066458202813,0.00011416705155027702,-0.20759230875252127,0.20016481296277852
10,4.26692761468749,0.17241528889312413,0.0001231630634810227,-0.20754017447164244,0.20017345008105003
10,4.265587624788965,0.17242393117716018,0.00013215864219017656,-0.20748804883884361,0.20018208594216136
10,4.264248064307611,0.17243257267243836,0.0001411537875859995,-0.2074359318527773,0.20019072054630782
10,4.2629089331082675,0.17244121337900756,0.00015014849957676853,-0.20738382351209628,0.2001993538936847
10,4.261570231055813,0.17244985329691667,0.0001591427780707768,-0.20733172381545345,0.2002079859844873
10,4.260231958015171,0.17245849242621458,0.00016813662297633354,-0.20727963276150196,0.20021661681891087
10,4.258894113851309,0.17246713076695014,0.00017713003420176404,-0.20722755034889517,0.2002252463971506
10,4.25755669842923,0.17247576831917225,0.00018612301165540974,-0.20717547657628663,0.20023387471940168
10,4.256219711613987,0.17248440508292973,0.00019511555524562814,-0.20712341144233012,0.20024250178585926
10,4.2548831532706695,0.17249304105827148,0.00020410766488079287,-0.2070713549456796,0.20025112759671848
10,4.253547023264416,0.17250167624524634,0.00021309934046929367,-0.20701930708498925,0.20025975215217443
10,4.252211321460399,0.17251031064390315,0.00022209058191953633,-0.20696726785891345,0.20026837545242215
10,4.250876047723838,0.17251894425429076,0.0002310813891399428,-0.2069152372661068,0.2002769974976567
10,4.249541201919997,0.172527577076458,0.00024007176203895108,-0.2068632153052241,0.20028561828807306
10,4.248206783914176,0.17253620911045367,0.0002490617005250153,-0.20681120197492037,0.20029423782386624
10,4.246872793571722,0.17254484035632664,0.0002580512045066057,-0.20675919727385078,0.20030285610523116
10,4.245539230758023,0.1725534708141257,0.0002670402738922086,-0.2067072012006708,0.20031147313236272
10,4.24420609533851,0.17256210048389967,0.0002760289085903264,-0.206655213754036,0.20032008890545583
10,4.242873387178654,0.17257072936569737,0.0002850171085094777,-0.20660323493260224,0.20032870342470535
10,4.241541106143969,0.1725793574595676,0.00029400487355819713,-0.20655126473502555,0.20033731669030608
10,4.240209252100014,0.17258798476555914,0.00030299220364503543,-0.20649930315996218,0.20034592870245282
10,4.238877824912384,0.17259661128372078,0.00031197909867855945,-0.20644735020606855,0.20035453946134038
10,4.237546824446723,0.17260523701410133,0.00032096555856735214,-0.20639540587200134,0.20036314896716345
10,4.236216250568714,0.17261386195674955,0.0003299515832200126,-0.2063434701564174,0.20037175722011677
10,4.23488610314408,0.1726224861117142,0.00033893717254515594,-0.20629154305797381,0.20038036422039499
10,4.233556382038591,0.1726311094790441,0.00034792232645141345,-0.20623962457532782,0.20038896996819275
10,4.232227087118054,0.17263973205878794,0.0003569070448474325,-0.20618771470713695,0.2003975744637047
10,4.2308982182483215,0.17264835385099453,0.00036589132764187665,-0.20613581345205886,0.20040617770712543
10,4.229569775295287,0.1726569748557126,0.00037487517474342545,-0.20608392080875143,0.20041477969864946
10,4.228241758124884,0.1726655950729909,0.0003838585860607746,-0.20603203677587276,0.20042338043847135
10,4.226914166603095,0.17267421450287815,0.000392841561502636,-0.20598016135208116,0.2004319799267856
10,4.225587000595936,0.1726828331454231,0.00040182410097773746,-0.20592829453603514,0.20044057816378666
10,4.224260259969468,0.17269145100067448,0.00041080620439482306,-0.2058764363263934,0.20044917514966898
10,4.222933944589796,0.17270006806868105,0.00041978787166265294,-0.2058245867218149,0.20045777088462696
10,4.221608054323066,0.17270868434949146,0.0004287691026900034,-0.20577274572095872,0.20046636536885498
10,4.220282589035464,0.17271729984315448,0.0004377498973856667,-0.2057209133224842,0.2004749586025474
10,4.218957548593222,0.17272591454971878,0.0004467302556584515,-0.20566908952505092,0.20048355058589856
10,4.2176329328626085,0.17273452846923307,0.0004557101774171822,-0.20561727432731858,0.20049214131910273
10,4.21630874170994,0.17274314160174603,0.0004646896625706996,-0.20556546772794715,0.20050073080235417
10,4.2149849750015695,0.17275175394730638,0.0004736687110278605,-0.20551366972559676,0.20050931903584712
10,4.213661632603896,0.1727603655059628,0.0004826473226975378,-0.2054618803189278,0.2005179060197758
10,4.212338714383356,0.17276897627776394,0.0004916254974886206,-0.2054100995066008,0.20052649175433432
10,4.2110162202064325,0.17277758626275852,0.000500603235310014,-0.20535832728727657,0.2005350762397169
10,4.20969414993965,0.17278619546099516,0.0005095805360706392,-0.20530656365961608,0.2005436594761176
10,4.20837250344957,0.17279480387252255,0.0005185573996794338,-0.2052548086222805,0.20055224146373052
10,4.207051280602799,0.17280341149738934,0.0005275338260453511,-0.2052030621739312,0.2005608222027497
10,4.205730481265988,0.1728120183356442,0.0005365098150773608,-0.2051513243132298,0.2005694016933692
